port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Withnell Bay - Exmouth,120,18,2010,2008,2009,2010,180550524,170045867,249,372,301,302,122,9145
Booby Island - South Trees,31,17,2011,2011,2011,2011,1718958153,3082943151,1082,1085,1086,1086,145,11214
Coffs Harbour - Newcastle,4,4,2008,2008,2008,2008,63634917,119299658,268,267,272,272,5,365
Newcastle - Adelaide,10,10,2012,2012,2012,2012,302333225,480214247,1071,1101,1105,1108,35,2716
Chermside - Portland,2,2,2012,2012,2011,2011,35028251,47081572,732,732,732,732,6,487
Thevenard - Bundaberg,3,3,2013,2013,2014,2014,119763295,194562237,1948,1938,1937,1937,12,930
Fremantle - Albany,20,11,1998,2004,1998,2008,312140148,166791476,396,399,409,407,79,6143
Geraldton - Lake Macquarie,1,1,2017,2017,2017,2017,61553105,96447402,2407,2407,2407,2407,4,304
Fremantle - Mooloolaba,1,1,2015,2015,2015,2015,61971315,100581938,2662,2662,2662,2662,6,429
Fremantle - Mindarie,1,1,2015,2015,2015,2015,4501244,7305701,193,193,193,193,0,22
Mindarie - Kwinana,2,2,2015,2015,2015,2015,8295174,13369768,176,176,176,176,2,129
Port Pirie - Newcastle,4,4,2012,2012,2013,2013,75773725,117336799,1254,1265,1258,1257,11,878
Adelaide - Chermside,3,3,2017,2017,2017,2017,144964054,245748602,1683,1663,1678,1680,14,1101
Chermside - Mourilyan Harbour,1,1,2017,2017,2017,2017,30391729,51282496,996,996,996,996,3,208
Bunbury - Geraldton,39,37,2011,2011,2011,2012,362531582,610330330,311,332,332,333,45,3487
Pyrmont - Burnie,2,2,1999,1999,1998,1998,63938618,6648354,534,534,534,534,15,1168
Burnie - Melbourne,25,15,1998,1999,1997,1998,403248751,51437775,226,263,282,280,108,8334
Melbourne - Fremantle,1,1,2003,2003,2003,2003,71987512,7076358,1702,1702,1702,1702,18,1381
Sydney - Withnell Bay,3,3,2013,2013,2013,2013,599716766,1076702756,3058,3084,3083,3082,42,3242
Bingbong - Gladstone,1,1,2010,2010,2010,2010,29449129,47803324,1493,1493,1493,1493,4,289
Gladstone - Risdon,1,1,2010,2010,2010,2010,27515933,44665262,1395,1395,1395,1395,4,346
Risdon - Port Pirie,33,10,2006,2007,2006,2006,386565981,546116337,1056,1013,1030,1026,92,7041
Port Pirie - Bunbury,1,1,2010,2010,2010,2010,28913020,46933084,1466,1466,1466,1466,3,233
Bunbury - Henderson,21,13,2007,2008,2008,2008,102230546,175752599,161,255,183,182,19,1444
Geraldton - Chermside,1,1,2010,2010,2010,2010,56573703,91833312,2868,2868,2868,2868,7,577
Chermside - Mosman,2,2,2008,2008,2006,2009,55428635,23113345,536,536,533,538,12,944
Mosman - Adelaide,2,2,2009,2009,2009,2009,34957380,54537122,1009,1009,1009,1009,4,308
Port Melbourne - Burnie,625,7,1999,2007,1999,1999,2855863107,1588218249,224,247,224,225,799,61923
Chermside - Eden,4,4,1992,1992,2004,2005,24693368,38016557,774,774,798,803,6,470
Darwin - Dampier,11,11,2011,2011,2014,2014,184633431,143682073,2316,2264,1547,1509,55,3932
Dampier - Thevenard Island,43,5,2009,2010,2010,2010,12554153,7957073,131,256,258,266,20,1499
Thevenard Island - Exmouth,7,2,2011,2010,2011,2011,1683915,1507159,122,179,117,116,1,64
Exmouth - Dampier,20,11,2012,2012,2013,2014,26023659,25411771,244,999,402,337,22,1625
Dampier - Okha Fpso,44,16,2010,2010,2008,2007,111778695,118444015,330,653,375,288,57,4281
Dampier - Withnell Bay,33,15,2011,2010,2005,2004,273215058,181409253,629,1124,1370,1247,82,6002
Varanus - Dampier,138,10,2012,2010,2011,2011,29466671,18641667,77,327,320,309,64,4827
Dampier - Van Gogh,11,5,2014,2014,2014,2013,14967807,13463886,239,373,373,371,8,611
Okha Fpso - Withnell Bay,148,15,2010,2010,2011,2011,167071497,118554928,144,179,274,264,85,6404
Withnell Bay - Ningaloo Vision,60,10,2013,2013,2014,2014,50146075,41713615,189,290,357,442,44,3315
Lonsdale - Adelaide,1,1,2003,2003,2003,2003,1239930,2384491,31,31,31,31,1,84
Cairns - Jervis Bay,1,1,2000,2000,2000,2000,4731756,2484172,3943,3943,3943,3943,1,87
Jervis Bay - Port Kembla,2,1,2000,2000,2000,2000,2021250,1061156,842,842,842,842,1,49
Jervis Bay - Shute Harbour,1,1,2000,2000,2000,2000,1612895,846770,1344,1344,1344,1344,0,21
Shute Harbour - Cairns,1,1,2000,2000,2000,2000,481594,252837,401,401,401,401,1,106
Horn - Palmerston,3,2,2006,2008,2009,2005,6325863,2091448,1574,3017,2032,1516,3,226
Port Kembla - Port Dalrymple,11,10,2008,2008,2007,2007,119746606,187709359,523,537,537,537,17,1332
Esperance - Newcastle,4,4,2012,2012,2011,2011,838371394,1476899493,1833,3987,5726,5983,62,4829
Brisbane - Bundaberg,6,4,2010,2010,2011,2010,689550,496736,249,238,272,299,2,168
Bundaberg - Chermside,9,6,2004,2005,2001,2001,58884557,76308690,623,849,1254,1094,18,1352
Brisbane - Yamba,2,1,2010,2010,2010,2010,195413,182680,245,245,245,245,0,30
Yamba - Bundaberg,1,1,2010,2010,2010,2010,153465,143465,385,385,385,385,0,34
Bundaberg - Hervey Bay,3,2,2003,2000,1992,1999,434043,127392,71,76,72,76,0,27
Bundaberg - Mackay,2,2,2007,2007,2004,2004,2068338,3339378,327,327,351,353,1,97
Mackay - South Brisbane,1,1,2010,2010,2010,2010,1685229,1575414,4224,4224,4224,4224,3,212
South Brisbane - Hay Point,1,1,2010,2010,2010,2010,199164,186186,499,499,499,499,0,29
Hay Point - Yamba,1,1,2010,2010,2010,2010,473768,442896,1187,1187,1187,1187,2,154
Brisbane - Airlie,47,4,1992,1993,1992,1993,1912134600,203320339,578,586,602,602,462,35767
Pyrmont - Airlie,3,2,1996,1996,1996,1996,230781785,26922485,1005,1174,1094,1111,51,3955
Port Douglas - Brisbane,13,3,1992,1993,1992,1992,937402500,92294143,1010,1010,1010,1010,244,18864
Hobart - Burnie,24,13,2000,2001,1998,2005,422484495,111830560,333,360,353,360,120,9318
Adelaide - Albany,12,11,2003,2004,2002,2008,502982194,366813672,1035,1039,1036,1046,104,8030
Albany - Busselton,5,4,1998,1998,1998,1997,59372813,6633953,274,271,275,275,20,1517
Fremantle - Broome,4,3,2000,2000,1997,1997,270967054,66258436,1253,1378,1323,1403,59,4547
Brisbane - Woolloomooloo,5,4,2001,2002,1997,1997,144632663,15265657,548,873,549,551,37,2883
Chermside - Port Douglas,4,3,2002,2000,2004,2002,379644596,35186425,1009,1009,1007,1007,72,5608
Airlie - Woolloomooloo,2,2,2000,2000,1999,1999,126676122,13092684,1015,1015,1009,1008,29,2216
Hobart - Adelaide,10,8,2002,2000,2006,2004,759211858,73813462,805,832,805,814,167,12932
Cairns - Brisbane,30,10,2002,2008,1996,2005,1078126284,290492793,938,1008,1104,1042,212,16406
Townsville - Risdon,2,2,2016,2016,2016,2016,79501155,129317882,1730,1730,1730,1730,7,567
Risdon - Thevenard,2,2,2012,2012,2012,2012,47224159,77227704,1138,1138,1134,1134,4,326
Thevenard - Burnie,1,1,2015,2015,2015,2015,44679973,73671437,2049,2049,2049,2049,4,328
