port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Elefsis - Elevsis,16,8,2004,2001,2001,2000,3319691,4945656,70,150,180,184,11,814
Agnontas - Skiathos,3,2,1980,1982,1975,1975,6645173,1244271,2350,2043,1762,1759,3,221
Eleusina - Patra,11,3,2000,1999,1998,1998,3220217,4897540,126,175,158,159,7,493
Patra - Elefsis,159,5,1996,1999,1997,1997,42980848,65421446,120,133,142,142,144,10833
Lavrio - Agios Efstratios,8,4,1984,1992,1999,2001,21292562,33915690,196,240,280,292,6,426
Agios Efstratios - Karkinagri Ikarias,1,1,2010,2010,2010,2010,21555655,32714581,1151,1151,1151,1151,2,136
Xirokambion - Zakynthos,2,2,1990,1990,2002,1992,33396062,5257871,577,577,722,555,7,504
Zakynthos - Assos,2,2,1990,1990,2002,1994,8533937,1245027,166,166,191,169,2,134
Assos - Agios Stefanos,1,1,2003,2003,2003,2003,21171988,2081202,501,501,501,501,4,326
Gavrio - Molyvos,1,1,2017,2017,2017,2017,37904392,73341013,465,465,465,465,3,226
Nidhrion - Eratini,1,1,1999,1999,1999,1999,1546980,2412240,524,524,524,524,0,26
Eratini - Thisvi Port,1,1,1999,1999,1999,1999,814200,1269600,276,276,276,276,0,13
Thisvi Port - Artemis,1,1,1999,1999,1999,1999,1004180,1565840,340,340,340,340,0,17
Artemis - Tinos,1,1,1999,1999,1999,1999,1167020,1819760,396,396,396,396,0,19
Limni - Achladi,1,1,1994,1994,1994,1994,381195,595934,118,118,118,118,0,11
Achladi - Kalymnos,1,1,1994,1994,1994,1994,434447,679185,135,135,135,135,0,12
San Nicolas - Skiathos,1,1,2011,2011,2011,2011,675221,1058064,226,226,226,226,0,14
Glossa - Amaliapolis,2,2,1984,1984,1984,1984,4691939,6423706,685,685,700,667,1,92
Platania - Stylida,2,2,1992,1992,1999,1999,2164836,3615354,138,138,209,210,0,36
Stylida - Mesolongion,2,2,2004,2004,2003,2003,5102085,7490754,378,378,370,364,1,103
Mesolongion - Sami,1,1,1999,1999,1999,1999,1668678,2788335,196,196,196,196,0,28
Perama - Zakynthos,5,4,2001,2002,2002,2001,8287797,12227902,416,1043,303,320,8,602
Perea - Asprovalta,1,1,2001,2001,2001,2001,135308,164277,1367,1367,1367,1367,1,52
Asprovalta - Eleftheres,1,1,2001,2001,2001,2001,209118,253888,2112,2112,2112,2112,1,109
Moni Vatopediou - Yerakini,3,2,1991,1994,1995,1996,393994,441795,1621,1805,1706,1785,3,242
Yerakini - Perea,4,3,1998,1997,2001,2001,622501,540114,1086,1171,1265,1250,3,196
Perama - Koufonisi,1,1,2000,2000,2000,2000,32408201,2427774,5165,5165,5165,5165,20,1499
Rethimnon - Iraklion,5,5,1986,1986,1994,1988,6255238,1467562,250,393,659,231,5,409
Iraklion - Mytilini,1,1,1993,1993,1993,1993,2559140,4634744,1286,1286,1286,1286,1,69
Mytilini - Kea,1,1,1993,1993,1993,1993,441282,799187,222,222,222,222,0,13
Thessaloniki - Agios Efstratios,9,9,1993,1993,2008,2008,104723974,192131545,262,466,854,887,7,531
Hydra - Rizes,1,1,2006,2006,2006,2006,5333819,8558209,230,230,230,230,1,66
Sitia - Agios Nikolaos,1,1,1978,1978,1978,1978,356240,595862,182,182,182,182,0,7
Alexandroupoli - Eleusina,5,4,2001,2002,2002,2001,2670345,4184712,260,276,277,283,3,241
Monemvasia - Chania,9,2,2006,2004,2005,2005,1277215,2030502,89,178,108,110,3,201
Chania - Chios,1,1,2002,2002,2002,2002,593934,1010744,423,423,423,423,1,42
Chios - Delos,1,1,2002,2002,2002,2002,106520,181273,76,76,76,76,0,9
Delos - Aspropyrgos,2,2,1993,1993,1986,1987,1442215,1711075,471,471,489,415,1,49
Aspropyrgos - Kato Achaia,3,2,1989,1983,1996,1994,1244065,2292831,395,384,376,378,1,73
Limnos - Aspropyrgos,7,3,2002,1998,2008,2007,3832759,3660277,209,166,282,246,4,338
Agioi Theodoroi - Myrties Kalymnou,2,2,1996,1996,1992,1992,1164263,1833137,368,368,382,373,1,110
Myrties Kalymnou - Samos,1,1,2002,2002,2002,2002,88892,151275,63,63,63,63,0,21
Aspropyrgos - Aktio Vonitsas,2,1,2002,2002,2002,2002,2639555,4491940,939,939,939,939,2,165
Aspropyrgos - Galatas Troizinas,3,3,2000,2000,2000,2000,400500,602158,97,81,83,82,1,39
Galatas Troizinas - Diafanion,1,1,2002,2002,2002,2002,358061,609340,255,255,255,255,0,18
Alexandroupoli - Limnos,3,2,1996,1993,1999,2000,543949,870431,164,181,167,165,0,32
Eleusina - Thira,3,3,1987,1987,1986,1985,1335731,2642088,321,301,306,308,1,58
Thira - Samos,2,2,2006,2006,2009,2009,1519837,2117722,203,203,253,245,1,67
Samos - Kalymnos,2,2,2006,2006,2005,2005,390375,613695,127,127,124,126,0,36
Kalymnos - Aspropyrgos,9,5,1999,1997,1999,2000,3514140,5107027,209,201,220,223,4,311
Karpathos - Samos,1,1,2002,2002,2002,2002,546483,929994,389,389,389,389,1,50
Eleusina - Kasos,3,2,2004,2006,2008,2008,6301184,9900394,314,272,220,221,3,197
Aspropyrgos - Iraklion,2,2,2000,2000,1998,1998,20757704,30051420,1105,1105,1684,1657,5,403
Molyvos - Aspropyrgos,1,1,2002,2002,2002,2002,841089,1431348,599,599,599,599,1,58
Samos - Elevsis,1,1,2002,2002,2002,2002,246984,420312,176,176,176,176,0,12
Alexandroupoli - Thira,1,1,2002,2002,2002,2002,397208,675960,283,283,283,283,0,21
Aspropyrgos - Skyros,3,3,2008,2008,2007,2006,866589,1322914,217,185,185,190,1,53
Skyros - Samothraki,1,1,2002,2002,2002,2002,286808,488084,204,204,204,204,0,13
