port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Wuhan - Chaohu,1,1,2010,2010,2010,2010,5968449,8061057,468,468,468,468,1,71
Chaohu - Huizhou,1,1,2010,2010,2010,2010,4619996,6239821,362,362,362,362,1,78
Huizhou - Ezhou,2,2,2008,2008,2008,2008,1140238,1499095,281,281,80,78,1,51
Ezhou - Hengli,1,1,2010,2010,2010,2010,1187833,1604301,93,93,93,93,0,31
Hengli - Huizhou,3,1,2010,2010,2010,2010,10211305,13791507,161,161,267,267,2,141
Huizhou - Beihai,2,2,2008,2008,2010,2010,10119501,13629497,616,616,706,707,3,195
Beihai - Xiangtan,3,1,2010,2010,2010,2010,4434906,5989835,110,110,116,116,2,152
Xiangtan - Wuhan,6,3,1988,1991,1999,1999,7495928,11447621,54,129,58,56,1,97
Wuhan - Beihai,11,2,2002,2002,2005,2004,33371797,48000875,45,213,113,105,7,505
Beihai - Ezhou,2,2,2004,2004,1999,1998,15927161,27682197,320,320,410,439,1,111
Shidao - Ezhou,3,3,2006,2006,2004,2004,9297589,14570135,174,211,209,203,1,100
Yantian - Tianjin Xin Gang,10,9,2015,2015,2015,2015,2705214364,2709483894,1522,1568,1512,1514,191,14818
Xinying - Basuo,19,19,2009,2009,2008,2008,103644891,147781540,410,633,520,515,22,1705
Shenzhen - Chiwan,18,9,1998,2001,2003,2005,35690832,34504900,498,326,227,198,22,1671
Xiamen - Dalian,28,20,2005,2006,2004,2005,1389062211,1589033616,1073,1205,1374,1360,156,12042
Qinhuangdao - Shekou,19,10,2009,2007,2009,2009,1091635842,2021692063,1448,1445,1441,1441,100,7722
Caofeidian - Shekou,5,5,2007,2007,2009,2008,414918026,746886318,1442,2262,2168,2123,38,2924
Macun - Xinying,18,18,2006,2006,2002,2002,74564175,93364186,457,603,504,425,22,1644
Baimajing - Weizhou,3,2,2013,2012,2016,2016,142353458,226142727,647,1189,1707,1716,35,2730
Nantong - Xinsha,9,9,2008,2008,2010,2010,353141539,638164411,1064,1177,1197,1213,34,2615
Beilun - Huangpu,12,11,2010,2010,2011,2011,216324324,362842968,972,1002,1018,1021,32,2496
Xinsha - Shanghai,7,7,2006,2006,2007,2006,112462181,200553722,1126,924,967,1088,15,1166
Taizhou - Zhangjiagang,5,5,2003,2003,2001,2001,82294657,150709461,284,554,1530,1623,7,506
Taizhou - Rizhao,43,34,1998,1999,2002,2003,84773478,115814144,514,641,497,501,23,1767
