port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Hengam - Bushehr,18,16,2001,2001,2001,2001,908448184,1450261287,1045,1545,1873,1786,69,5349
Queshm - Bushehr,25,18,2001,1999,2004,2004,161314543,217907814,519,2123,635,600,40,3056
Bushehr - Bandar Khomeyni,34,13,2005,1998,2003,2003,46214699,62977499,204,320,289,283,16,1192
Soroosh - Kish,40,23,1994,1999,2007,2009,64434955,109834623,338,468,320,310,22,1637
Khark - Chabahar,3,2,2010,2010,2010,2010,2824519459,5476394997,7144,6069,5715,5709,219,16995
Queshm - Soroosh,4,4,2005,2005,2003,2003,186124561,341241792,620,722,1099,1108,13,1017
Khorramshahr - Abadan,3,3,1992,1992,1993,1993,2599618,3613468,2396,1723,1075,1315,2,132
Asaluyeh - Hengam,21,17,2001,2000,2003,2004,534621282,855203585,440,824,808,742,49,3797
Khorramshahr - Kish,2,2,1989,1989,1989,1989,772335,957563,570,570,519,524,1,88
Bandar Abbas - Asaluyeh,12,10,1996,1997,2002,2002,93825767,159388891,337,719,338,337,21,1573
Queshm - Tombak,8,7,2002,2002,2011,2011,224499512,414958573,412,562,464,463,19,1442
Hormuz - Sirri,1,1,2013,2013,2013,2013,22146730,42673001,134,134,134,134,14,1061
Lengeh - Bushehr,9,9,1997,1997,2008,2007,85268049,150146419,835,1625,1677,1732,15,1135
Hengam - Qeshm Island,3,3,1996,1996,2003,2006,858059,1114290,258,265,268,291,1,71
Qeshm Island - Kish,7,5,1992,1990,1987,1987,869600,1039104,185,190,186,203,1,92
Abadan - Asaluyeh,6,5,1992,1992,1992,1993,5057540,6508248,308,539,382,360,3,254
Imam Hasan - Kish,6,5,1997,1999,2000,1997,1724243,1605193,392,466,396,386,6,421
Khark - Bandar Imam Khomeini,8,6,1995,1994,2003,2003,27396802,43545466,208,279,294,299,4,286
Abu Musa - Bandar Imam Khomeini,4,4,1995,1995,2001,2001,18675319,30132239,498,548,511,508,12,917
Soroosh - Abu Musa,3,3,1996,1996,2007,2007,16857477,26615327,450,446,541,544,3,206
Asaluyeh - Bandar Khomeini,32,10,2002,2003,2002,2002,307687312,486741140,316,373,424,428,60,4615
Rajaei - Abu Musa,11,9,1999,1999,2000,2000,45248888,59028571,163,224,322,314,8,621
Bandar Abbas - Bushehr,9,8,1994,1994,1999,1999,36584143,62036228,557,838,563,559,11,861
Abadan - Kish,6,5,1995,1995,1995,1995,4519176,4839727,429,648,929,864,3,230
Bandar Abbas - Hormuz,1,1,1977,1977,1977,1977,491312,461470,2022,2022,2022,2022,2,151
Hormuz - Hengam,2,2,1986,1986,1994,1994,7566233,13687686,1044,1044,145,140,4,327
Asaluyeh - Hormuz,3,3,1999,1999,2011,2011,59408089,111482367,413,425,303,301,15,1126
Bandar Abbas - Tombak,11,9,2004,2003,2005,2005,19167094,26593911,329,317,324,325,14,1078
Queshm - Hormuz,9,3,1995,1998,1991,1996,3204318,957966,1265,1069,1269,414,5,364
Lengeh - Khark,15,9,1997,1996,2001,2001,504776249,868272093,670,1499,953,965,54,4176
Ganaveh - Hengam,6,4,2002,1997,2000,2000,70518481,123888445,212,611,1209,1221,5,379
Chabahar - Amirabad,3,1,1983,1983,1983,1983,473590,357469,367,367,759,759,8,567
Bandar Khomeini - Rajaei,4,3,2006,2005,2007,2007,36479451,59080798,599,624,603,602,7,547
Lavan - Abu Musa,6,6,2009,2009,2008,2007,5817367,8264202,124,276,164,151,2,168
Chabahar - Tombak,1,1,2006,2006,2006,2006,44061034,54635009,8405,8405,8405,8405,9,649
Tombak - Sirri,5,4,1989,1990,2002,2002,7775257,10950214,282,280,279,279,2,148
Imam Hasan - Asaluyeh,1,1,2017,2017,2017,2017,440982,289600,1645,1645,1645,1645,2,114
Rajaei - Abadan,16,6,1996,1996,1995,1995,19676912,26142045,557,530,519,515,8,593
Abadan - Bandar Khomeyni,14,6,1992,1991,1986,1988,5299659,5848400,127,912,189,173,6,435
Rajaei - Khorramshahr,22,5,1993,1997,1993,1995,27004214,27108636,586,593,605,587,20,1485
Bandar Khomeyni - Lavan,7,6,2000,2000,2000,2000,31827418,49585003,378,377,521,524,8,621
