port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Gonfreville L'Orcher - Le Havre,234,19,2004,2003,2005,2006,32377606,26703256,155,138,235,217,97,7253
Les Sables D Olonne - Rochefort,11,11,2001,2001,2003,2003,2177990,3319934,69,87,91,91,2,125
Bouteville - Le Verdon-Sur-Mer,5,5,2005,2005,2009,2009,5988510,8097590,185,193,198,198,3,216
Bayonne - Pornichet,3,3,2001,2001,2003,2002,7197375,11108022,267,257,245,244,3,202
Pornichet - Montoir,4,4,2003,2003,2003,2003,3864928,6262621,59,57,56,57,2,150
Bayonne - Caen,2,2,2009,2009,2009,2009,7449572,9752265,454,454,501,490,2,156
Le Cap D'Agde - Marseille,3,2,2005,2007,2005,2005,250491,202929,233,322,332,341,1,51
Port De Bouc - Berre,8,7,2004,2004,2005,2005,9215017,13375038,268,286,297,313,3,261
Berre - Sete,2,2,2011,2011,2013,2013,1167789,1651453,145,145,145,144,2,147
Ouistreham - Grand Couronne,4,4,2006,2006,2003,2003,2684962,3727413,75,76,78,78,1,61
Sete - Fos Sur Mer,84,38,2008,2006,2009,2008,120081996,69617390,84,141,93,117,37,2788
Boulogne-Sur-Mer - Calais,18,12,1998,1996,2001,1999,5224654,3688279,829,1064,1004,1028,17,1240
Lorient - Clazay,18,7,1976,1990,1999,2005,8572329,11140106,313,469,177,135,8,614
Fos Sur Mer - Port De Bouc,16,14,2004,2004,2004,2004,39941647,57365385,301,545,172,199,26,2006
Gonfreville L'Orcher - Pornichet,1,1,2002,2002,2002,2002,1610517,1810995,478,478,478,478,1,87
Dunkerque Est - Rouen,12,10,2007,2007,2011,2011,29117794,47348122,252,254,264,265,6,421
Brest - Dunkerque Est,12,12,2001,2001,2003,2004,41400360,65047198,431,1342,468,449,18,1344
Dunkerque Est - St Nazaire,6,6,2004,2004,2005,2007,9680045,12594957,561,1454,630,572,9,702
St Nazaire - Brest,20,12,2005,2006,2007,2006,12759127,18008716,185,206,213,215,8,589
Brest - La Pallice,57,17,2008,2004,2009,2010,87390939,67091933,241,255,247,252,41,3085
Brest - Calais,5,2,2014,2014,2014,2014,12974502,5940619,344,350,366,366,7,514
Brest - Gravelines,1,1,2014,2014,2014,2014,3000095,1366630,342,342,342,342,1,96
Le Havre - Fecamp,6,6,2004,2004,2011,2012,9929363,13580811,539,969,87,78,5,397
Grandcamp - Dieppedalle,1,1,2011,2011,2011,2011,321773,424745,108,108,108,108,0,11
St Nazaire - Bouteville,3,3,2008,2008,2009,2009,4045609,5921363,155,240,242,233,2,153
Saint Malo - Lorient,3,3,2012,2012,2015,2011,16651537,3474011,275,296,278,305,4,304
St Nazaire - Tonnay Charente,1,1,2007,2007,2007,2007,574874,984801,195,195,195,195,0,34
Grand Couronne - Les Sables D Olonne,3,3,2004,2004,2004,2004,4024734,5937199,539,528,528,529,1,99
Gravette - Tonnay Charente,1,1,2007,2007,2007,2007,601430,1030294,204,204,204,204,1,51
Port La Nouvelle - Lavera,19,8,2005,2007,2005,2005,20738152,30289043,197,201,255,254,19,1423
La Pallice - Clohars Carnoet,1,1,1990,1990,1990,1990,271387,478822,137,137,137,137,0,9
Saint Wandrille - Grand Couronne,17,5,2011,2011,2010,2009,2427692,3293927,195,210,195,201,4,287
Grand Couronne - Petit Couronne,4,2,2012,2012,2013,2013,474911,605934,144,164,80,83,1,102
Grand Couronne - La Bouille,29,5,2011,2011,2010,2009,6894936,9840919,110,122,162,173,3,242
La Bouille - Saint Wandrille,17,5,2010,2011,2008,2008,3573712,5566007,127,183,165,171,3,205
Saint Wandrille - Rouen,2,1,2012,2012,2012,2012,40494,65738,131,131,131,131,1,55
Saint Wandrille - Petit Couronne,7,3,2003,1997,2007,2007,3261688,5417219,108,122,160,160,2,173
Sete - Le Cap D'Agde,6,4,1985,1988,1994,1996,6750924,9365578,178,196,206,209,2,129
Le Havre - Grand Couronne,208,15,1996,2008,1999,1999,72424707,91770272,72,137,79,80,26,1987
Le Havre - La Bouille,25,6,1998,2008,2002,2002,12984211,16196436,73,280,123,123,4,293
Port La Nouvelle - Sete,11,5,1988,1997,1979,1979,9948382,16112943,154,268,613,686,23,1734
La Pallice - Port De Goulee,22,14,2008,2009,2005,2008,37821833,46424414,162,255,290,274,10,769
La Pallice - Port De Bouc,1,1,2009,2009,2009,2009,10252822,14119642,1797,1797,1797,1797,5,353
Port De Bouc - Caronte,27,10,2005,2004,2006,2006,7134706,7345020,290,266,340,321,19,1452
La Pallice - Bayonne,23,23,2004,2004,2004,2007,27688605,37671719,182,217,211,217,11,800
Rouen - Montoir,3,3,2008,2008,2011,2011,20594490,34363503,677,977,826,838,4,299
Cherbourg - Le Havre,8,7,2004,2004,2004,2005,53968866,6257661,98,115,93,103,17,1247
Trouville-Sur-Mer - Grand Couronne,14,13,2006,2006,2006,2006,3499923,5441550,66,68,67,67,4,334
Brest - Nantes,22,5,2011,2008,2011,2011,17278378,22924400,193,211,231,231,7,555
Salin De Giraud - Saint Louis Du Rhone,3,3,2003,2003,2004,2004,3999856,5513572,541,626,635,624,1,104
Salin De Giraud - Fos Sur Mer,1,1,2004,2004,2004,2004,241899,343427,116,116,116,116,0,9
Sete - Saint Louis Du Rhone,10,8,2000,2002,2003,2002,10847107,11812181,175,330,173,276,5,371
La Pallice - Cherbourg,1,1,2008,2008,2008,2008,56923645,3946782,491,491,491,491,10,769
Bordeaux - Montoir,43,3,2002,1997,2000,2002,85478502,91978832,191,204,193,191,23,1741
La Pallice - Grandcamp,2,2,2002,2002,2002,2001,4466520,5888092,493,493,492,494,1,90
Le Havre - Bordeaux,24,1,2002,2002,2002,2002,141348059,164828180,587,587,590,590,37,2845
Bordeaux - La Pallice,28,8,2000,1997,2001,2002,53000042,32351924,117,135,130,120,23,1782
Le Havre - La Pallice,36,13,2004,2007,2004,2006,276972136,295436524,514,516,511,517,67,5127
Le Havre - Bouteville,5,4,2007,2006,2007,2007,38446999,52175902,536,532,532,532,9,715
Bouteville - Bordeaux,26,19,2008,2006,2009,2009,17866318,28470896,71,92,90,91,11,807
La Pallice - Macau,3,2,2004,2006,2008,2009,28043888,44805158,122,869,783,910,6,430
